,Unnamed: 0,Job Title,Location,Salary From,Salary To,Python,Java,C++,SQL,Javascript,linux,Average Salary
0,0.0,Data Analytics and Insights Associate,CA,110317.90318416523,165887.75455820476,0.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
1,1.0,Data Engineer II,CA,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
2,2.0,"Group Manager, Technical Data Science",CA,186000.0,285000.0,1.0,0.0,0.0,1.0,0.0,0.0,285000.0
3,3.0,Senior Data Scientist,CA,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
4,4.0,App Store & Arcade Marketing Data Scientist,CA,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
5,5.0,Research Data Analyst 2 (2 Years Fixed Term),CA,63000.0,112000.0,1.0,0.0,0.0,1.0,0.0,0.0,112000.0
6,6.0,Data Engineering Manager (San Diego),CA,110317.90318416523,165887.75455820476,0.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
7,7.0,"AIML - Sr ML Engineer, Data and ML Innovation",CA,110317.90318416523,165887.75455820476,1.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
8,8.0,"Staff Data Scientist, Growth",CA,206000.0,275500.0,1.0,0.0,0.0,1.0,0.0,0.0,275500.0
9,9.0,Senior Data Analyst,CA,110317.90318416523,165887.75455820476,0.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
10,10.0,"Senior Product Data Analyst, Core",CA,108000.0,227000.0,0.0,0.0,0.0,1.0,0.0,0.0,227000.0
11,11.0,"Lead Data Analyst/Senior Data Analyst, Tiktok Ads - USDS",CA,123626.0,256500.0,1.0,0.0,0.0,1.0,0.0,0.0,256500.0
12,12.0,"Senior Data Scientist, Quant Modeling",CA,132889.0,236800.0,1.0,0.0,0.0,1.0,0.0,0.0,236800.0
13,13.0,SVP of Insights and Analysis,CA,196000.0,250000.0,1.0,0.0,0.0,1.0,0.0,0.0,250000.0
14,14.0,Senior Health Data Analyst I,CA,87321.0,126619.0,0.0,0.0,0.0,1.0,0.0,0.0,126619.0
15,15.0,"Senior Director, Data Science",CA,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
16,16.0,Model Risk Analyst II - Hybrid,IN,110317.90318416523,165887.75455820476,1.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
17,17.0,Assistant or Associate Professor of Biostatistics,IN,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
18,18.0,Labs - Data Scientist - Senior Associate,AR,110317.90318416523,165887.75455820476,1.0,1.0,1.0,1.0,1.0,0.0,165887.75455820476
19,19.0,Data Analyst,WA,95000.0,110000.0,0.0,0.0,0.0,1.0,0.0,0.0,110000.0
20,20.0,Senior Data Analyst,VA,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
21,21.0,Data Scientist | Clearance Required,VA,110317.90318416523,165887.75455820476,1.0,1.0,0.0,1.0,0.0,0.0,165887.75455820476
22,22.0,Senior Data Scientist,VA,170000.0,195000.0,1.0,0.0,0.0,1.0,0.0,1.0,195000.0
23,23.0,Data Engineer Analyst,WA,115000.0,160000.0,1.0,1.0,0.0,1.0,0.0,0.0,160000.0
24,24.0,Data Scientist,VA,110317.90318416523,165887.75455820476,1.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
25,25.0,Data Scientist Senior Technical Specialist,VA,118515.0,284791.0,1.0,1.0,0.0,0.0,0.0,0.0,284791.0
26,26.0,Data Science Fellow,MD,110317.90318416523,165887.75455820476,1.0,1.0,1.0,1.0,1.0,0.0,165887.75455820476
27,27.0,"Associate Director, Data Science - Office of Advancement",WA,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
28,28.0,Sr. AI & ML Data Scientist - Top Secret Required,VA,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
29,29.0,Data Analysis and Visualization Consultant,VA,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
30,30.0,Senior Data Engineer,VA,110317.90318416523,165887.75455820476,1.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
31,31.0,Data Scientist (Active TS/SCI w/Poly),VA,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
32,32.0,Data Scientist/Statistician II - Intel,WA,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
33,33.0,Junior Data Scientist,WA,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
34,34.0,Sr Data Analyst,TX,110317.90318416523,165887.75455820476,1.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
35,35.0,Senior Data Analyst,TX,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
36,36.0,Python developer / Data Scientist,TX,110317.90318416523,165887.75455820476,1.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
37,37.0,Engineer Data & Analytics,TX,110317.90318416523,165887.75455820476,1.0,1.0,0.0,1.0,0.0,0.0,165887.75455820476
38,38.0,Data Engineer with Machine Learning-Full Time,TX,120000.0,165887.75455820476,1.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
39,39.0,"DATA SCIENCE ANALYST, Public Health",TX,110317.90318416523,165887.75455820476,1.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
40,40.0,Director of Data Science & Analytics,TX,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
41,41.0,Architect - Data Engineering,TX,110317.90318416523,165887.75455820476,1.0,1.0,1.0,1.0,0.0,0.0,165887.75455820476
42,42.0,Architect - Data Engineering,TX,110317.90318416523,165887.75455820476,1.0,1.0,1.0,1.0,0.0,0.0,165887.75455820476
43,43.0,Statistician (part-time),TX,49920.0,8320.0,0.0,0.0,0.0,0.0,0.0,0.0,8320.0
44,44.0,Manager of Data Science & Forecasting Analytics,TX,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
45,45.0,Conversational AI Platform - Senior Software Engineer,TX,110317.90318416523,165887.75455820476,1.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
46,46.0,"Assistant/Associate Professor (NTI), Biostatistics and Data Science (BaDS) - School of Public Health",TX,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
47,47.0,Malware Analyst Level 2,TX,110317.90318416523,165887.75455820476,1.0,0.0,1.0,0.0,0.0,0.0,165887.75455820476
48,48.0,Artificial Intelligence Business Development Leader - SFL Scientific,TX,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
49,49.0,Data Analytics Engineer,MO,110317.90318416523,165887.75455820476,1.0,1.0,0.0,1.0,0.0,0.0,165887.75455820476
50,50.0,Senior Community Data Analyst-Southern Region,MO,110317.90318416523,165887.75455820476,1.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
51,51.0,"Senior Data Scientist (On-Site in Wichita, KS)",KS,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
52,52.0,"Research Computing Facilitator, Data Assimilation",VT,110317.90318416523,165887.75455820476,1.0,0.0,0.0,0.0,0.0,1.0,165887.75455820476
53,53.0,Data Scientist,FL,90000.0,135000.0,1.0,0.0,0.0,0.0,0.0,1.0,135000.0
54,54.0,Senior Data Analyst,FL,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
55,55.0,Performance Data Analyst,FL,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
56,56.0,PLANNING ANALYST I or II,FL,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
57,57.0,Senior Machine Learning Engineer,FL,150000.0,200000.0,1.0,0.0,0.0,1.0,0.0,0.0,200000.0
58,58.0,"Project Manager, Research Support - Data Science",FL,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
59,59.0,Data Engineer (AWS),MD,100000.0,120000.0,0.0,0.0,0.0,1.0,0.0,0.0,120000.0
60,60.0,Data Scientist 2,MD,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
61,61.0,Mathematical and Statistical Modeling Researcher,MD,54080.0,74390.0,0.0,0.0,0.0,0.0,0.0,0.0,74390.0
62,62.0,Senior Backend Engineer (AI Startup),MD,120000.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,180000.0
63,63.0,"Senior Backend Engineer, AI",MD,150000.0,190000.0,0.0,0.0,0.0,0.0,0.0,0.0,190000.0
64,64.0,Software Engineer Level 2 (SWE2)-7343,MD,110317.90318416523,165887.75455820476,1.0,1.0,0.0,1.0,0.0,1.0,165887.75455820476
65,65.0,Full Stack AI Software Developer,MD,110317.90318416523,165887.75455820476,1.0,1.0,1.0,1.0,0.0,0.0,165887.75455820476
66,66.0,Exploitation Analyst Level 4,MD,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
67,67.0,Senior Lead Marketing Analyst,MD,110317.90318416523,165887.75455820476,1.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
68,68.0,Data Analyst III (REMOTE),WY,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
69,69.0,Data Scientist,NY,110317.90318416523,165887.75455820476,0.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
70,70.0,Data Science Analyst I- Environmental Medicine & Public Health,NY,72473.0,108709.0,1.0,0.0,0.0,0.0,0.0,1.0,108709.0
71,71.0,Senior Data Scientist I,NY,77019.0,92019.0,1.0,0.0,0.0,1.0,0.0,0.0,92019.0
72,72.0,"Manager, Data Science",NY,154000.0,164000.0,1.0,0.0,0.0,0.0,0.0,0.0,164000.0
73,73.0,"Data Scientist, Decision Support",NY,110317.90318416523,165887.75455820476,1.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
74,74.0,Global Rotational Graduate - Associate Data Engineer,NY,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
75,75.0,Director HR Data Science,NY,117785.0,154593.0,1.0,0.0,0.0,1.0,0.0,0.0,154593.0
76,76.0,Mid-Level Investigator/Due Diligence Analyst with Language Skills,NY,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
77,77.0,Senior Data Engineer,NY,140000.0,225000.0,1.0,0.0,1.0,1.0,0.0,0.0,225000.0
78,78.0,Vice President / Quantitative Finance Analyst,NY,110317.90318416523,165887.75455820476,1.0,0.0,1.0,0.0,0.0,0.0,165887.75455820476
79,79.0,Staff Product Manager,NY,133700.0,245100.0,0.0,0.0,0.0,0.0,0.0,0.0,245100.0
80,80.0,Lead Big Data Engineer,NY,82600.0,230200.0,1.0,0.0,0.0,0.0,0.0,0.0,230200.0
81,81.0,Machine Learning Engineer,NY,110317.90318416523,165887.75455820476,1.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
82,82.0,Machine Learning Engineer - Lab of Ornithology,NY,84800.0,98552.0,1.0,1.0,0.0,1.0,1.0,1.0,98552.0
83,83.0,"Analytics Engineer, Investor Vertical",NY,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
84,84.0,Biostatistician I,WI,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
85,85.0,Statistician,NM,3165.0,4423.0,0.0,0.0,0.0,0.0,0.0,0.0,4423.0
86,86.0,Data Scientist,PA,100000.0,140000.0,1.0,0.0,0.0,1.0,0.0,0.0,140000.0
87,87.0,Machine Learning Engineer,PA,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
88,88.0,IT Business Analyst 2,PA,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
89,89.0,Data Engineer Senior Consultant (Clearance Required),PA,110317.90318416523,165887.75455820476,0.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
90,90.0,Senior Data Scientist,PA,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
91,91.0,Data Review Associate Scientist: Extractables and Leachables,PA,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
92,92.0,"Senior Data Scientist, Machine Learning and Artificial Intelligence",PA,110317.90318416523,165887.75455820476,1.0,1.0,0.0,1.0,1.0,0.0,165887.75455820476
93,93.0,Data Scientist II,CO,85000.0,92000.0,1.0,0.0,0.0,1.0,0.0,0.0,92000.0
94,94.0,Business Intelligence Analyst,CO,66700.0,100100.0,0.0,0.0,0.0,1.0,0.0,0.0,100100.0
95,95.0,OPIR Mission Performance Analyst,CO,281070.0,185015.0,1.0,0.0,1.0,0.0,0.0,1.0,185015.0
96,96.0,Senior Reporting Analyst,CO,109300.0,120000.0,1.0,0.0,0.0,1.0,0.0,0.0,120000.0
97,97.0,"UI/UX Developer- Colorado Springs, CO",CO,100000.0,135000.0,1.0,1.0,0.0,1.0,1.0,1.0,135000.0
98,98.0,Senior Data Scientist - Product Pricing (Remote - Home Based Worker),IL,108000.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,150000.0
99,99.0,Data Analyst Chicago Hybrid,IL,110317.90318416523,165887.75455820476,1.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
100,100.0,Sr. Data Analyst,IL,100000.0,150000.0,1.0,0.0,0.0,1.0,0.0,0.0,150000.0
101,101.0,"Data Science, Sr. Specialist",IL,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
102,102.0,Senior Data Science Product Owner (Hybrid),IL,110317.90318416523,165887.75455820476,0.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
103,103.0,Senior Manager Data Scientist,IL,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
104,104.0,Advanced Data Analyst,IL,110317.90318416523,165887.75455820476,0.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
105,105.0,Data Science Program Lead I (hybrid),IL,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
106,106.0,Senior Associate Application Engineer (Full Stack),IL,110317.90318416523,165887.75455820476,1.0,1.0,0.0,0.0,0.0,0.0,165887.75455820476
107,107.0,"Manager, Experience Management",IL,78200.0,115000.0,0.0,0.0,0.0,0.0,0.0,0.0,115000.0
108,108.0,AI Engineer/Data Scientist,MN,130000.0,160000.0,1.0,1.0,1.0,1.0,0.0,1.0,160000.0
109,109.0,Scientific Programmer/Data Scientist,MN,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
110,110.0,"Sr. Data Analyst, CRM Marketing",MN,89300.0,127200.0,0.0,0.0,0.0,1.0,0.0,0.0,127200.0
111,111.0,"Senior Backend Engineer, AI",NE,150000.0,190000.0,0.0,0.0,0.0,0.0,0.0,0.0,190000.0
112,112.0,Data Scientist,OH,110317.90318416523,165887.75455820476,1.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
113,113.0,Senior Backend Engineer (AI Startup),OH,120000.0,180000.0,0.0,0.0,0.0,0.0,0.0,0.0,180000.0
114,114.0,Data Software Engineer III,OH,110317.90318416523,165887.75455820476,0.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
115,115.0,Lead Analyst -Bioinformatics,OH,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
116,116.0,Configuration Data Manager,OH,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
117,117.0,IT Data Architect & Data Analyst,SC,77513.0,122822.0,0.0,0.0,0.0,0.0,0.0,0.0,122822.0
118,118.0,Data Scientist,WV,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
119,119.0,Business Data Analyst,GA,61000.0,85000.0,1.0,0.0,0.0,1.0,0.0,0.0,85000.0
120,120.0,Data Center Engineer,GA,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,1.0,165887.75455820476
121,121.0,Big Data Software Engineer III,GA,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
122,122.0,ARCAID AI/ML Student Assistant – Fall 2023-ICL,GA,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,1.0,165887.75455820476
123,123.0,Senior Azure Data Engineer,GA,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
124,124.0,Principal - Data Engineering,GA,110317.90318416523,165887.75455820476,1.0,1.0,1.0,1.0,0.0,0.0,165887.75455820476
125,125.0,Data Analyst/Engineer - Data Analyst III - TOP SECRET DOD Clearance Required,AL,70000.0,85000.0,1.0,1.0,1.0,1.0,1.0,1.0,85000.0
126,126.0,Data Scientist,HI,58300.0,133000.0,1.0,0.0,0.0,0.0,0.0,0.0,133000.0
127,127.0,"Research Statistician II - Honolulu, O`ahu",HI,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
128,128.0,Data Analyst III (REMOTE),NC,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
129,129.0,Data Scientist – NLP and Machine Learning,NC,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
130,130.0,Senior Data Engineer,NC,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
131,131.0,GIS Utility Management Analyst,NC,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
132,132.0,"Machine Learning Architect (Senior Consultant) - Deloitte Center for AI Computing | Businesses, Global and Strategic Services (BGS)",NC,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
133,133.0,Senior Data Scientist,NH,120000.0,150000.0,1.0,0.0,0.0,1.0,0.0,0.0,150000.0
134,134.0,Senior Data Scientist,MI,120000.0,150000.0,1.0,0.0,0.0,1.0,0.0,0.0,150000.0
135,135.0,"Engineering Specialist, Dimensional Controls",MI,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
136,136.0,Supply Chain Analytics Leader,MI,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
137,137.0,Senior Data Scientist,KY,115000.0,130000.0,1.0,0.0,0.0,1.0,0.0,0.0,130000.0
138,138.0,"Postdoctoral Research Fellow, Observational Health Data Science and Informatics",ME,110317.90318416523,165887.75455820476,1.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
139,139.0,DATA SCIENTIST,NJ,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
140,140.0,Analytics Developer,NJ,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
141,141.0,"(Senior) Director, Head of Operations for Data Science & AI",NJ,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
142,142.0,Statistical Programmer II,NJ,110317.90318416523,165887.75455820476,0.0,1.0,0.0,0.0,0.0,0.0,165887.75455820476
143,143.0,Machine Learning Scientist I,NJ,110317.90318416523,165887.75455820476,1.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
144,144.0,Support Operations Engineer (6pm-2am EST coverage),NJ,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,1.0,165887.75455820476
145,145.0,"Big Data & Knowledge Management, System Architect",NJ,110317.90318416523,165887.75455820476,1.0,1.0,1.0,0.0,1.0,0.0,165887.75455820476
146,146.0,"Sr. Manager/Associate Director - Analytics Consulting (CPG, Marketing Analytics)",NJ,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
147,147.0,Assessment and Analytics Manager,OR,62500.0,73400.0,1.0,0.0,0.0,0.0,0.0,0.0,73400.0
148,148.0,Financial Risk Analyst I/II (Credit Risk & Data Science),VA,91000.0,146300.0,1.0,0.0,0.0,1.0,0.0,0.0,146300.0
149,149.0,Data Visualization Developer Expert | Work from Home!,VA,80000.0,115000.0,1.0,0.0,0.0,1.0,0.0,0.0,115000.0
150,150.0,Jr. Data Scientist,VA,110317.90318416523,165887.75455820476,1.0,1.0,1.0,0.0,1.0,0.0,165887.75455820476
151,151.0,Data Visualization Developer Expert | Work from Home!,VA,80000.0,115000.0,1.0,0.0,0.0,1.0,0.0,0.0,115000.0
152,152.0,Atmospheric Science Data Center Group Lead,VA,80000.0,135000.0,0.0,0.0,0.0,0.0,0.0,0.0,135000.0
153,153.0,Software Developer - (Data Scientist),VA,190000.0,165887.75455820476,1.0,0.0,0.0,0.0,0.0,1.0,165887.75455820476
154,154.0,"Imagery Analyst, Senior",VA,73100.0,166000.0,0.0,0.0,0.0,0.0,0.0,0.0,166000.0
155,155.0,"Principal Software Engineer, Machine Learning Engineering",VA,110317.90318416523,165887.75455820476,1.0,1.0,0.0,0.0,0.0,0.0,165887.75455820476
156,156.0,Junior Data Engineer (TS SCI with CI Poly Required),VA,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
157,157.0,"Tech Excellence Data Scientist, Junior",OK,58300.0,133000.0,1.0,0.0,0.0,1.0,0.0,0.0,133000.0
158,158.0,Senior Manager - Data Analytics and Insights,RI,110317.90318416523,165887.75455820476,0.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
159,159.0,"Data Science Manager (@Remote Bellevue, Washington)",WA,199000.0,270000.0,1.0,0.0,0.0,1.0,0.0,0.0,270000.0
160,160.0,Senior Applied Scientist,WA,136000.0,165887.75455820476,1.0,1.0,1.0,0.0,0.0,0.0,165887.75455820476
161,161.0,Sr. Data Scientist – Digital Marketing,WA,91700.0,171300.0,1.0,0.0,0.0,1.0,0.0,0.0,171300.0
162,162.0,"Principal Engineer, On Device Machine Learning Frameworks",WA,271000.0,399000.0,0.0,0.0,0.0,0.0,0.0,0.0,399000.0
163,163.0,"Research Scientist, Fundamental Computer Vision",WA,173000.0,241000.0,1.0,0.0,1.0,0.0,0.0,0.0,241000.0
164,164.0,"ISE, Special Projects - Sr. Machine Learning Engineer",WA,110317.90318416523,165887.75455820476,1.0,0.0,1.0,0.0,0.0,0.0,165887.75455820476
165,165.0,Senior Machine Learning Scientist - Search & Recommendations,WA,138000.0,222000.0,1.0,1.0,1.0,0.0,0.0,0.0,222000.0
166,166.0,AIML - Speech Synthesis Machine Learning Engineer,WA,110317.90318416523,165887.75455820476,1.0,0.0,1.0,0.0,0.0,0.0,165887.75455820476
167,167.0,Data Scientist,CT,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
168,168.0,Senior Machine Learning Engineer,CT,150000.0,200000.0,1.0,0.0,0.0,1.0,0.0,0.0,200000.0
169,169.0,"Senior Software Engineer, Data Engineering",CT,68300.0,140000.0,1.0,1.0,1.0,1.0,1.0,1.0,140000.0
170,170.0,Consumer & Community Bank - Data and Analytics - Machine Learning & Intelligence Operation Team - Data Scientist Senior Associate,DE,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
171,171.0,Senior Data Scientist,AZ,67496.0,103168.0,1.0,0.0,0.0,0.0,0.0,0.0,103168.0
172,172.0,Junior Marketing Research Analyst,AZ,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
173,173.0,Senior Data Science Analyst,AZ,94000.0,132000.0,1.0,0.0,0.0,1.0,0.0,0.0,132000.0
174,174.0,"Assistant Director 3, Business Analytics",UT,85000.0,95000.0,0.0,0.0,0.0,1.0,0.0,0.0,95000.0
175,175.0,Data Scientist,TN,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
176,176.0,Statistical Programmer,TN,80300.0,133900.0,0.0,0.0,0.0,0.0,0.0,0.0,133900.0
177,177.0,"Senior Backend Engineer, AI",TN,150000.0,190000.0,0.0,0.0,0.0,0.0,0.0,0.0,190000.0
178,178.0,Rotational Data Scientist I / Data Scientist II,NV,63045.0,116064.0,1.0,0.0,0.0,0.0,0.0,0.0,116064.0
179,179.0,Labs - Data Scientist - Senior Associate,NV,110317.90318416523,165887.75455820476,1.0,1.0,1.0,1.0,1.0,0.0,165887.75455820476
180,180.0,Director/Associate Director - Data Science (Neuroscience),MA,192000.0,288000.0,1.0,0.0,0.0,0.0,0.0,0.0,288000.0
181,181.0,Machine Learning Analyst,MA,110317.90318416523,165887.75455820476,1.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
182,182.0,Data Engineer & Analyst,MA,80000.0,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
183,183.0,Senior Data Engineer,MA,110317.90318416523,165887.75455820476,1.0,1.0,0.0,1.0,1.0,0.0,165887.75455820476
184,184.0,"VP, Head of Data Science and Systems Biology",MA,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
185,185.0,Clinical SAS Programmer,MA,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
186,186.0,Deep Learning (AI) Lead,MA,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
187,187.0,Research Engineer Machine Learning,MA,110317.90318416523,165887.75455820476,1.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
188,188.0,Sr Bioinformatics Platform Engineer,MA,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
189,189.0,Analytics Engagement Lead,MA,110317.90318416523,165887.75455820476,0.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
190,190.0,"Senior Analyst, Offline Marketing",MA,110317.90318416523,165887.75455820476,0.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
191,191.0,Senior Data Scientist (Healthcare),US,110317.90318416523,165887.75455820476,0.0,0.0,0.0,0.0,0.0,0.0,165887.75455820476
192,192.0,Marketing Operational Data Scientist (Remote),US,110317.90318416523,165887.75455820476,1.0,0.0,0.0,1.0,0.0,0.0,165887.75455820476
193,193.0,Data Scientist,CA,60900.0,147400.0,1.0,0.0,0.0,1.0,0.0,0.0,147400.0
194,194.0,Research Data Analyst,CA,92112.0,101571.0,1.0,0.0,0.0,1.0,0.0,0.0,101571.0
195,195.0,Research Scientist - Core Data Science,CA,140000.0,204000.0,1.0,1.0,1.0,0.0,0.0,0.0,204000.0
196,196.0,"Data Analyst - Health, Senior",CA,85360.0,128040.0,0.0,0.0,0.0,0.0,0.0,0.0,128040.0
197,197.0,Data Engineer - Video Processing and AI/ML Specialist - (Contract),CA,110317.90318416523,165887.75455820476,1.0,1.0,0.0,0.0,0.0,0.0,165887.75455820476
198,198.0,"Data Scientist, TikTok Social",CA,123500.0,179075.0,1.0,0.0,0.0,1.0,0.0,0.0,179075.0
199,199.0,"Data Reporting and Analytics Consultant II / Biostatistician, Biostatistics Research",CA,69900.0,90420.0,1.0,0.0,0.0,1.0,0.0,0.0,90420.0
