,Unnamed: 0,Job Title,Location,Salary From,Salary To,Python,Java,C++,SQL,Javascript,linux
179,179.0,Labs - Data Scientist - Senior Associate,NV,113069.0,164592.8,1.0,1.0,1.0,1.0,1.0,0.0
180,180.0,Director/Associate Director - Data Science (Neuroscience),MA,192000.0,288000.0,1.0,0.0,0.0,0.0,0.0,0.0
181,181.0,Machine Learning Analyst,MA,113069.0,164592.8,1.0,0.0,0.0,0.0,0.0,0.0
182,182.0,Data Engineer & Analyst,MA,80000.0,114000.0,1.0,0.0,0.0,1.0,0.0,0.0
183,183.0,Senior Data Engineer,MA,113069.0,164592.8,1.0,1.0,0.0,1.0,1.0,0.0
184,184.0,"VP, Head of Data Science and Systems Biology",MA,113069.0,175072.8,0.0,0.0,0.0,0.0,0.0,0.0
185,185.0,Clinical SAS Programmer,MA,109189.0,175072.8,0.0,0.0,0.0,0.0,0.0,0.0
186,186.0,Deep Learning (AI) Lead,MA,97611.4,168607.0,0.0,0.0,0.0,0.0,0.0,0.0
187,187.0,Research Engineer Machine Learning,MA,113002.4,171407.0,1.0,0.0,0.0,0.0,0.0,0.0
188,188.0,Sr Bioinformatics Platform Engineer,MA,91674.4,173802.2,0.0,0.0,0.0,0.0,0.0,0.0
189,189.0,Analytics Engagement Lead,MA,91674.4,152017.2,0.0,0.0,0.0,1.0,0.0,0.0
190,190.0,"Senior Analyst, Offline Marketing",MA,100374.4,152017.2,0.0,0.0,0.0,1.0,0.0,0.0
191,191.0,Senior Data Scientist (Healthcare),US,100374.4,152017.2,0.0,0.0,0.0,0.0,0.0,0.0
192,192.0,Marketing Operational Data Scientist (Remote),US,100374.4,152017.2,1.0,0.0,0.0,1.0,0.0,0.0
193,193.0,Data Scientist,CA,60900.0,147400.0,1.0,0.0,0.0,1.0,0.0,0.0
194,194.0,Research Data Analyst,CA,92112.0,101571.0,1.0,0.0,0.0,1.0,0.0,0.0
195,195.0,Research Scientist - Core Data Science,CA,140000.0,204000.0,1.0,1.0,1.0,0.0,0.0,0.0
196,196.0,"Data Analyst - Health, Senior",CA,85360.0,128040.0,0.0,0.0,0.0,0.0,0.0,0.0
197,197.0,Data Engineer - Video Processing and AI/ML Specialist - (Contract),CA,102174.4,140621.2,1.0,1.0,0.0,0.0,0.0,0.0
198,198.0,"Data Scientist, TikTok Social",CA,123500.0,179075.0,1.0,0.0,0.0,1.0,0.0,0.0
199,199.0,"Data Reporting and Analytics Consultant II / Biostatistician, Biostatistics Research",CA,69900.0,90420.0,1.0,0.0,0.0,1.0,0.0,0.0
200,200.0,Computational Support for Machine Learning and Transformers,CA,107112.0,168871.4,0.0,0.0,0.0,0.0,0.0,0.0
201,201.0,"100% Remote Cloud Engineer (Python, AWS, AI/ML)",CA,112453.0,195103.4,1.0,0.0,0.0,1.0,0.0,0.0
202,202.0,Program/Project Coordinator - Division of Artificial Intelligence in Medicine (AIM),CA,112453.0,195103.4,0.0,0.0,0.0,0.0,0.0,0.0
203,203.0,Senior Data Scientist,CA,120000.0,150000.0,1.0,0.0,0.0,1.0,0.0,0.0
204,204.0,"Data Scientist/Sr Data Scientist, Product Analytics - USDS",CA,136800.0,296822.0,1.0,0.0,0.0,1.0,0.0,0.0
205,205.0,"Sr. Data Scientist, Business Operations",CA,101753.0,178288.4,1.0,0.0,0.0,1.0,0.0,0.0
206,206.0,Machine Learning Engineer - E-commerce Recommendation - USDS,CA,112065.0,259200.0,1.0,0.0,1.0,0.0,0.0,0.0
207,207.0,Technical Team Member – Distributed Data Science & Machine Learning,CA,123773.0,178288.4,1.0,1.0,0.0,0.0,0.0,0.0
208,208.0,Medicaid Data Advisory Services Analyst,CA,70000.0,95000.0,0.0,0.0,0.0,0.0,0.0,0.0
209,209.0,Data Business Analyst,IN,123773.0,178288.4,0.0,0.0,0.0,1.0,0.0,0.0
210,210.0,Senior Analyst – Domestic Income Tax,IN,123773.0,178288.4,0.0,0.0,0.0,0.0,0.0,0.0
211,211.0,Principal Data Scientist,AR,123773.0,178288.4,1.0,0.0,0.0,1.0,0.0,0.0
212,212.0,Sr. Business Analyst/Data Analyst,VA,123773.0,178288.4,0.0,0.0,0.0,1.0,0.0,0.0
213,213.0,Sr. Data Scientist - Hybrid,WA,180000.0,218175.6,0.0,0.0,0.0,0.0,0.0,0.0
214,214.0,Data Analytics Engineer,WA,123773.0,202604.4,1.0,0.0,0.0,1.0,0.0,0.0
215,215.0,Statistician,WA,118433.0,192604.4,0.0,0.0,0.0,0.0,0.0,0.0
216,216.0,Data Forecaster,WA,110773.0,192604.4,1.0,0.0,0.0,0.0,0.0,0.0
217,217.0,DFS Risk & Trading Associate,WA,105160.0,152040.0,0.0,0.0,0.0,0.0,0.0,0.0
218,218.0,Power BI / Data Analyst,WA,105160.0,152040.0,0.0,0.0,0.0,1.0,0.0,0.0
219,219.0,Senior Data Analyst (Hybrid),VA,105160.0,136200.0,0.0,0.0,0.0,1.0,0.0,0.0
220,220.0,Data Engineer - Clearance Required,VA,109160.0,136200.0,0.0,0.0,0.0,0.0,0.0,0.0
221,221.0,0501WFH - 1468 Senior Data Scientist,VA,109160.0,155200.0,0.0,0.0,0.0,0.0,0.0,0.0
222,222.0,Senior Data Scientist,WA,109160.0,155200.0,1.0,0.0,0.0,0.0,0.0,0.0
223,223.0,DI Data Science - Mid,VA,109160.0,155200.0,1.0,0.0,0.0,1.0,0.0,0.0
224,224.0,Senior Level Data Scientist Analyst,WA,103160.0,155200.0,1.0,0.0,0.0,0.0,0.0,0.0
225,225.0,"Data Scientist, Senior",VA,93300.0,212000.0,1.0,1.0,0.0,0.0,1.0,0.0
226,226.0,Data Scientist (Analytic Tool Prototyper) - Mid Level,US,103160.0,155200.0,1.0,0.0,0.0,1.0,0.0,0.0
227,227.0,Data Scientist,TX,98500.0,100000.0,1.0,0.0,0.0,0.0,0.0,0.0
228,228.0,"Senior Analyst, Data Science and Analytics",TX,84000.0,94000.0,0.0,0.0,0.0,1.0,0.0,0.0
229,229.0,Sr Data Analyst,TX,103160.0,155200.0,0.0,0.0,0.0,1.0,0.0,0.0
230,230.0,"Data Scientist I, Cardiology",TX,120500.0,156800.0,0.0,0.0,0.0,0.0,0.0,0.0
231,231.0,Senior Data Scientist,TX,90000.0,180000.0,1.0,0.0,0.0,1.0,0.0,0.0
232,232.0,Human Performance Scientist (Applied Physiologist) (Supporting NASA at Johnson Space Center),TX,120500.0,156800.0,0.0,0.0,0.0,0.0,0.0,0.0
233,233.0,Computational Scientist - Institute for Data Science in Oncology (IDSO),TX,123048.0,184054.0,0.0,0.0,0.0,0.0,0.0,0.0
